,0,1,2,3,4,5,6,7
0,0.26551437868783717,-0.12792085889431135,2.091501041674734,0.8527295906009283,-0.8829848645239516,-0.3223596410693198,-0.6749025273010852,0.26416645839503794
1,-1.7331832889844725,-0.5915306525925147,-0.5343108065317889,-0.18566869701168184,-1.2887516018587533,-0.5370180203105408,0.38144840086598836,0.7469064358968421
2,0.032609549583018066,-0.005884027036375033,-1.4987771640579597,0.39252956248011067,0.6658131258164285,-1.3262750263674108,0.4889027788682156,0.16738717921338356
3,0.08111013387983083,0.24714994050257189,0.41955405313656724,-0.5930159764598136,0.4081323412470167,-1.282835840974622,-0.3778437130372865,-0.041074591093812604
4,-0.07024578887480029,-1.858952174175315,0.03808795605023241,-0.3333360687625139,-0.35162397257004013,-1.5039281951840493,0.4390964488660741,-0.5586195650238607
5,-2.03443976940343,-1.0415250220757861,-1.187662087475599,-1.1450898278346908,-1.2889419385579255,0.24410877715882756,-1.9300990737827053,-0.8368370992659021
6,0.2039602516469628,-1.2396182615570508,-0.3156988839703098,-0.08514293913018596,-0.18028777962580725,0.6620907363732771,-0.1850070004357586,-1.5444677187370113
7,-0.5510411744801175,-1.2493968322575888,-0.31380059383937015,-0.2623454324143745,-1.682720510315842,-1.220615106264672,-0.6481460742962526,-0.9157013779506666
8,0.4209363606725814,1.6720514155541124,1.105102399511097,0.9834981362497628,1.4682476669640745,1.7744509686040306,0.14914940201848037,-0.64079158678408
9,1.002449279029765,2.6368171834122616,-0.30345083594329536,0.33138654454009986,1.9176179790948675,0.7021500638503387,0.0924906114804979,0.09850880647914538
10,-2.5442845734005703,-1.354734417867428,0.13191644738786762,0.8016640141610953,-1.1242611884573102,-0.7807705505365505,-0.7843765112236495,-1.7275511457217292
11,0.28538822356245086,0.8406596108107263,1.4712270851254847,0.3669969851923269,0.7893132288119091,1.7540785629202804,0.5773518432344862,0.059191145178843975
12,-0.3627072746114802,-0.7663732611384027,0.3489216163368402,0.1328958149728212,-0.4017892801477814,-0.3614250480807242,-0.2859019160339236,-0.7195832606913268
13,1.1917797166071085,1.602594781673665,0.9640566828947129,1.0486618338003904,0.8099752598144786,0.7074373983426586,0.6638150773658097,-0.007203015963548262
14,-0.2855987339717185,-1.178592520638727,-1.0926921816450943,-0.6070003516342969,0.11333566622577278,0.6757802547728603,-1.111756207554491,-0.3405688181074617
15,0.7786181309322165,0.024437700745386204,0.8011874946737059,-0.21384690653040547,0.9681629808462012,1.5122004301858156,1.2532958410731008,-0.37174433040663146
16,-0.4079149317947831,0.04746350862706226,-0.40248252492886155,-0.42256394912312817,-0.2042879960658324,-0.9181905707813838,-0.8362728057603216,-1.062420265081615
17,-0.004044811201244888,0.34596140353883265,0.30009022712701533,-0.43515804236822103,0.22909487692283917,1.3537601067856657,1.04036783373465,0.0050237213529842634
18,0.23474219564820858,0.04145990953527589,-0.8902037824368021,-0.07943436987722086,-0.18000789112194507,-0.717998984431108,0.4346103393516176,-0.17039492650191576
19,-1.6025597178003155,-0.6383695516211016,-1.1071701511888477,-0.9858561593601164,-1.3688046724504392,-0.9765075914538915,-1.384907238692113,0.2346061443053266
20,-0.5758104641888219,0.6761170713217316,0.899992319193581,0.8277731302854355,0.31894113562572257,1.9233233191226193,0.21572731352353128,-0.2989352080843626
21,1.0373271849358323,-0.10379697197899714,0.3141500964778267,-0.4968390055419881,0.5543176943362539,-0.07096595453668955,1.2641865858889747,0.2618368484192697
22,-0.03416189111733508,-1.414229630420995,0.20310802759939642,-0.1309687616395242,-0.4851064965698919,-0.5650140834064022,0.6383909570272222,-0.019514791962299653
23,-0.18756758794203138,-1.908955201176482,1.0016718290897708,0.6132307698824502,1.112872195983641,1.006680433896531,-0.24585231171478486,0.2667158125165812
24,0.3815949890874687,0.03194750478988334,1.2977717266380446,1.276796119196078,0.7399533065737225,-0.036921187957536364,-0.051961724241988076,-0.7018204271187098
25,-0.3705047380698496,0.4956845354911739,-0.49286116171148403,0.21326051500625848,-0.02951365493053893,0.34905965263810473,0.2084026284286721,-0.15009376203215324
26,-0.14485242024875566,0.022316384808498627,0.8981752333765719,1.486189532181017,-0.37568898487957586,0.606279499534492,-0.5406039851968022,0.6546659126916055
27,0.5431387324041057,-1.066567778146969,1.452271653705154,-0.25498096490868793,0.16660051243170418,0.47353148975231624,1.555384602386053,0.49799935221769104
28,0.27911116066123204,0.3737831498269417,0.8371860741748569,0.5133807195589177,0.41909791912735905,0.41066549584668377,1.1339837273006967,0.7938549000157136
